®É¶¡,¬R·ç2,¬R·ç3,¦V®¼2,¦V®¼3,²±µx1,²±µx2,ºû­Û1,ºû­Û2,¹F¯§3,¹F¯§1,«³ºú2,«³ºú3,®a¥Ý1,®a¥Ý2,°·øÊ2,°·øÊ3,´­·y2,´­·y3,Ãh¦w1,Ãh¦w2,¶i³Ç1,¶i³Ç2,¼sÁ¾1,¼sÁ¾2
0.109,124.536761,121.914425,197.12367,215.087018,124.398317,338.773864,78.59707,69.446802,168.005017,109.043585,89.682698,107.17256,419.279849,535.607672,434.67642,585.764048,389.398309,99.741194,619.492454,746.083255,897.513003,849.384628,544.604736,686.991545
0.11,122.152735,117.463606,190.583156,209.187803,122.326838,332.703313,74.609048,68.493294,163.55254,104.909664,86.657726,106.371305,413.557787,529.408112,430.225268,581.474981,386.84532,96.867798,618.695567,745.127592,894.970365,843.823169,543.492774,686.196812
0.111,119.449168,114.919477,187.868025,203.926708,120.886122,326.795054,71.421105,67.219889,158.303673,101.094793,84.264843,102.71272,406.569126,522.412665,426.09449,576.230255,385.094912,95.603934,616.312041,744.013482,891.472724,838.419334,544.128391,683.332307
0.112,117.539827,111.900497,184.678243,199.295697,118.650346,320.88663,67.9131,65.147912,151.786055,97.437378,83.63007,101.121093,401.323904,517.649084,422.12299,572.575656,384.627617,94.485964,616.155742,743.853546,888.613843,832.537998,544.286345,681.744169
0.113,115.474688,110.151097,180.369993,194.352161,117.214815,315.298764,64.09055,62.914141,148.765419,95.052693,79.971154,98.088583,395.282128,512.084151,419.100365,568.759456,382.07814,91.451781,614.563961,742.741589,885.912918,829.039362,543.491283,680.153714
0.114,113.72562,108.560976,176.544429,187.013573,115.299266,309.391847,63.136545,62.110384,142.56304,92.98573,78.689052,97.612756,390.67534,505.567861,414.970075,564.152335,379.691452,91.457976,613.769231,741.624661,883.845462,824.590692,543.171733,677.452459
0.115,111.658825,106.96887,172.55523,184.77947,113.707473,302.690036,61.381449,62.908459,137.633725,89.966583,77.265747,95.221712,384.317495,497.779504,412.10938,558.905952,378.578169,92.249359,613.769892,742.261442,878.76018,819.189009,544.287999,676.814026
0.116,107.999921,105.22212,170.804325,180.628145,111.475375,296.618309,61.53839,62.123769,132.546455,87.580074,75.66809,94.425145,379.074923,493.330672,407.816178,554.775835,376.659787,88.909328,611.864194,740.512704,876.376651,815.212871,543.649563,674.748723
0.117,106.727525,103.946911,167.929586,176.63744,110.354223,290.396515,59.788827,62.753025,128.095134,86.785012,74.554973,92.191888,374.467138,487.927167,403.686229,550.962288,375.872596,86.993115,612.497493,741.145676,872.721884,807.7434,544.60506,671.727754
0.118,104.502777,102.834953,163.469746,172.170063,108.603982,286.560067,58.356311,62.276353,123.958894,85.99028,73.120784,88.213242,369.541301,481.410381,400.347367,547.465969,374.599191,88.272715,612.022973,737.805493,868.747899,802.813917,543.333821,669.820566
0.119,102.118754,100.928927,160.276949,168.658712,107.80155,277.789128,56.294207,63.07794,119.66768,82.013982,69.457677,89.008799,364.297898,476.005556,396.375038,543.336349,373.167519,85.876154,609.480494,737.806652,867.319702,796.774627,544.128548,669.98216
0.12,100.527472,99.17655,157.569024,164.990917,106.365854,272.516984,54.689361,64.193575,116.326006,79.789398,69.938373,87.42002,360.644288,469.329821,395.742234,539.840196,371.255499,86.993959,610.275724,737.010932,864.298568,791.847447,545.0809,665.530017
0.121,96.712931,98.066247,154.061849,161.481736,105.88567,265.337325,53.892296,62.918829,112.510798,79.3119,66.750099,84.548296,355.877065,463.769357,392.08581,534.593649,370.62273,85.55977,608.525825,737.48893,860.323923,785.9676,543.014931,663.779621
0.122,97.190764,96.474304,151.032189,156.700658,103.491959,260.866105,51.662036,63.3955,109.646791,78.198616,65.47787,82.477495,351.901925,457.571621,387.475547,530.780929,368.391808,84.759691,606.774603,734.781883,855.556532,780.563102,546.353459,662.033032
0.123,93.691634,95.996802,149.43922,153.514388,102.058764,253.842393,51.193068,64.193244,107.899044,75.655807,65.004213,82.317042,346.819448,451.689294,386.206133,526.332425,367.444163,86.198734,607.254754,733.986491,852.853458,773.887032,546.512238,658.692846
0.124,92.896573,94.089952,147.046171,150.789566,102.214198,248.578448,51.832197,64.03279,104.400574,73.748622,62.930563,81.520806,344.754639,447.240129,383.026547,522.361087,367.284555,84.451341,606.778246,732.079967,850.630527,768.484851,547.7843,656.311299
0.125,90.035708,92.500328,143.067856,147.758217,100.307694,241.878475,49.917161,64.512974,102.333612,73.111177,61.661349,80.404508,340.303321,438.655552,379.373104,517.909435,365.689746,85.087621,605.823741,729.690977,848.247329,762.922068,547.46442,652.81283
0.126,88.60387,92.342707,140.835757,145.364837,100.300322,236.451742,49.275515,64.669071,98.833319,72.952067,59.589207,79.925666,335.854317,433.412815,376.194183,514.25318,363.302727,85.244562,605.187792,731.12348,842.684047,756.086226,546.988737,652.020913
0.127,86.696356,90.591156,139.402081,143.924453,98.382106,230.857697,49.122433,65.466814,96.13206,71.364096,60.22716,76.41632,334.266513,429.122765,373.174042,511.077235,362.672311,85.402,604.555151,728.736971,839.508437,752.750342,547.306134,650.112566
0.128,85.424123,89.476549,137.166968,139.623227,97.905435,225.117925,48.165246,65.30921,94.379515,68.659857,58.792308,75.629294,331.089412,423.242423,370.472953,505.831022,361.555847,86.526001,604.553993,726.989889,835.691081,746.071954,548.737967,646.297691
0.129,83.992782,88.207797,134.928856,139.305667,96.950088,218.260348,48.810736,64.680451,90.085322,70.089876,57.037378,75.145267,328.386831,417.52086,367.771697,502.495138,359.487383,85.407533,603.915558,724.60338,831.876709,740.351551,548.898071,644.868829
0.13,82.88016,87.093191,133.33756,136.745472,95.673337,212.676673,48.645098,64.674769,88.817392,69.297463,55.766823,74.18891,326.005614,411.959571,363.795231,498.206572,358.370091,87.636782,603.597996,725.079724,828.382208,734.629656,549.375072,642.166745
0.131,80.813031,87.250483,132.860391,134.517233,94.23865,207.732972,46.734916,64.51314,86.271607,68.501572,55.130045,72.91953,325.212375,405.125552,362.526807,495.822049,355.344108,87.639465,602.964694,722.217868,824.566509,729.383934,551.601143,640.738215
0.132,80.175922,87.726327,128.715262,133.558871,93.596672,204.21208,47.848199,64.994499,83.089868,67.229836,54.17604,71.805071,322.509298,399.242394,358.391891,491.213107,354.076733,89.072644,602.168476,721.578607,820.7523,722.550411,552.238914,638.988814
0.133,77.63312,85.659368,127.285761,129.894935,94.553527,197.36219,47.216938,64.359213,80.070059,67.071222,54.016762,70.524808,321.080932,392.567161,355.692787,486.127825,353.601237,89.079005,600.101512,719.513302,818.530035,716.351842,552.714421,634.221588
0.134,76.519502,85.50208,124.259612,128.622359,92.323268,191.933286,46.422044,64.837558,78.479109,66.117048,51.628733,70.846211,319.812672,386.052191,352.989876,483.744463,350.570401,90.040381,599.465064,716.967354,813.443592,710.789719,555.576112,632.313737
0.135,74.133823,84.229517,122.022329,127.819265,91.526369,186.829463,45.943202,64.995162,75.615758,64.208037,51.309169,69.254584,318.38348,380.171519,350.607673,479.932898,348.984803,94.026565,598.513206,716.331567,809.628885,705.384889,556.529456,630.882394
0.136,74.134652,83.753344,121.702267,126.22714,91.208477,182.359915,43.230258,64.838734,73.867351,62.45897,50.35768,68.77725,318.383806,374.766525,346.473749,477.546389,348.18489,96.265355,598.355087,714.265765,804.066436,700.773294,556.052285,629.134814
0.137,72.54403,81.685058,119.319092,124.949727,90.408563,178.21361,43.875914,63.406218,70.209767,61.187234,50.037784,68.936527,315.998456,369.207389,344.726006,473.735656,346.7507,98.981662,599.466717,713.311761,801.049105,694.577044,558.916623,625.955392
0.138,71.430749,80.570947,117.725459,123.037193,89.456065,173.109454,43.713124,63.243594,70.844228,59.121596,49.243221,66.551015,317.432447,361.737252,340.753182,471.510244,344.685412,103.299469,596.764467,709.656165,796.596631,688.538085,559.232526,624.209634
0.139,71.11368,79.93682,116.294616,122.555171,89.774288,169.118914,42.282116,62.604962,67.504208,58.326202,46.853353,67.028184,314.888146,357.922878,338.368329,468.967436,341.973643,108.888163,597.559362,709.336121,791.509028,681.861683,561.301139,624.367255
0.14,70.319782,80.094941,115.333752,120.170985,87.220786,163.225382,41.805113,63.560475,65.119023,56.416533,46.057962,67.186964,314.889304,350.612522,336.142752,465.153724,341.335524,113.040001,595.015393,706.473934,787.538353,676.456192,562.732149,619.121204
0.141,70.637342,78.823537,114.857925,118.088804,87.54219,159.073063,41.488397,64.358385,62.734501,56.25858,45.74108,66.387381,315.210174,346.480252,333.91817,462.449818,337.67694,119.265654,595.018539,704.248026,784.519542,670.416898,563.68351,616.261993
0.142,69.36445,77.868703,111.511037,116.827955,87.538015,154.604344,40.047847,62.763576,61.303653,56.892543,46.052942,66.387381,314.894099,341.554415,330.421852,459.114927,336.717914,125.337878,593.747136,701.545279,780.070539,665.331946,564.162827,613.24053
0.143,67.932278,76.438518,110.558025,116.023519,86.26577,151.57803,41.645836,63.240414,59.873302,54.984858,44.948025,64.78772,314.098045,334.084612,327.719934,456.888856,335.450208,132.039521,592.79412,700.433319,775.460109,659.929762,564.003051,610.69888
0.144,67.137386,76.120132,109.604864,114.747779,86.264942,146.951707,39.571357,63.885738,56.057603,53.713454,45.105132,63.839909,312.19317,330.112948,325.494854,455.618447,333.057159,138.742343,592.794119,699.00264,772.602057,654.367307,564.957391,608.949149
0.145,66.81999,74.213607,108.327616,114.916597,85.781909,143.607502,37.819608,63.243428,53.03531,52.440394,44.308564,64.639823,314.262283,324.07399,321.362426,453.23624,332.259416,147.358527,591.681661,696.934686,766.402332,648.642763,565.752949,606.407338
0.146,65.866477,74.687136,107.21483,112.362932,85.464018,139.139959,37.665184,63.403716,53.512643,49.894443,44.46852,64.161991,313.15214,318.670158,319.932242,450.851222,329.879271,155.823636,591.523044,696.775574,763.225065,643.08213,567.183792,603.388187
0.147,66.977613,74.212781,106.419438,111.884256,84.506334,134.839065,36.870787,64.846105,49.694295,48.941263,42.867683,63.522183,312.196805,313.903098,316.911274,449.104968,328.60252,164.75337,589.61602,694.391383,757.978338,638.316227,567.817426,600.368543
0.148,63.959623,72.304099,104.34395,111.087357,83.867702,131.64978,36.237356,64.678959,48.105166,47.19335,43.672781,63.524867,311.879077,309.773315,313.892787,447.831578,326.532548,173.060376,589.613866,691.690131,752.894878,634.499033,567.500028,597.188794
0.149,63.800512,70.554532,103.229822,111.086015,83.554499,128.455642,35.284858,65.641331,45.401758,46.715685,43.673791,64.159639,312.515189,304.528427,311.188386,445.766109,324.626043,182.79738,588.506372,689.623496,749.398725,627.825281,568.135812,595.281438
0.15,63.960617,71.190647,102.27247,109.969055,83.390699,123.829998,34.799489,65.956886,43.969419,45.603229,42.557494,62.084317,311.405048,301.191718,309.443293,444.018036,323.511087,191.734139,588.185333,687.872605,744.472057,623.056561,568.454037,591.150165
0.151,63.479971,69.761129,100.523239,109.344321,84.664104,121.436949,33.848664,65.32261,40.790663,42.89932,42.246129,61.60849,309.814589,297.380159,307.852838,441.791466,323.037265,199.866462,587.393248,686.602361,740.498242,617.970779,569.884384,587.335126
0.152,62.845346,69.600689,101.797141,108.221828,82.269382,118.09006,33.371329,66.435728,41.423468,42.897832,43.675465,61.451548,310.132976,292.134274,304.834021,439.882791,321.285863,209.925713,586.278308,685.648355,735.571407,612.883344,570.202276,584.316803
0.153,62.369002,67.376274,99.411795,108.538212,82.271055,114.415739,33.211042,66.597522,37.926819,40.513144,44.156824,62.08816,309.338246,288.480502,304.038631,438.931599,319.062643,218.546258,585.801633,681.518571,730.962137,609.389172,571.790918,581.612404
0.154,60.937332,67.056226,97.651183,106.629869,81.474985,113.306646,32.258709,66.597854,36.337192,38.762252,44.470027,61.606982,309.976843,284.349557,301.812394,438.772822,316.510814,229.068283,584.851263,680.563235,728.100116,603.507832,572.268908,578.432489
0.155,61.095116,66.102221,96.69885,107.108876,81.156265,110.596203,31.617244,68.192828,34.427191,38.129116,43.999386,61.123618,308.227938,282.760596,299.270911,436.705202,316.992339,237.378469,585.486714,677.226688,721.586304,599.374404,574.972324,575.734534
0.156,59.663941,66.739663,96.856454,106.15588,80.837363,105.813287,31.94534,66.435562,33.155622,36.854074,44.631822,61.605972,307.590663,278.631638,296.886228,437.341815,314.927055,247.272745,583.260805,676.272017,717.136806,595.87891,576.082794,572.712737
0.157,59.665598,64.354312,95.10772,105.361996,80.041972,104.215464,32.576435,67.398265,31.566659,34.468228,44.31577,61.607645,307.751264,275.612658,296.091994,435.751197,313.81846,256.687849,582.468389,673.888486,712.845926,592.223809,577.037467,569.217412
0.158,61.413838,64.673363,94.945262,104.084069,79.880011,101.983034,32.413812,67.554377,29.180148,32.8786,47.498859,60.493186,304.254781,272.116007,294.027353,432.733376,312.391145,267.8577,583.898074,671.504294,709.191655,585.866953,580.376991,565.244256
0.159,60.140779,63.40113,93.666506,105.200201,79.406023,98.962237,31.468171,67.077872,29.177996,32.402586,46.863242,62.084814,305.686952,268.940233,292.278123,430.982322,311.273174,277.906069,582.784787,669.437333,703.787155,581.73435,581.486303,561.111489
0.16,59.506983,61.969957,93.033738,103.927641,78.285203,97.9997,30.825033,68.206891,27.588372,31.287318,47.028217,61.60463,304.732282,266.079368,291.006719,429.710757,309.843838,287.485137,582.94671,669.440641,698.542926,578.079249,583.554094,558.888559
0.161,59.663278,61.493117,92.713842,104.886666,79.721231,96.403218,30.987325,68.352452,25.522068,30.016578,48.13933,61.2849,304.73278,264.650841,290.055034,428.597638,309.36985,296.584354,581.673151,667.21407,694.411651,573.788528,584.505456,553.800629
0.162,58.711423,62.763858,91.437257,102.813182,78.604436,93.056661,31.148276,69.000444,26.793141,27.790336,48.936394,61.125954,304.733772,263.064027,288.464744,427.326242,310.172613,305.046446,580.721789,665.465992,690.756389,569.020309,586.57043,550.303154
0.163,58.869872,61.332349,91.283165,103.614272,78.283696,91.622638,31.459806,68.359642,24.247687,27.629737,51.165312,61.76023,304.574993,259.725998,288.30547,427.008845,309.22129,312.54383,580.72063,662.608271,685.512323,565.841218,587.206051,548.236853
0.164,59.34754,60.061113,89.848479,102.500989,77.807703,90.197824,31.144266,68.677202,22.181052,26.994613,51.48973,62.400188,304.415223,258.773646,287.034236,423.033542,309.541352,318.922399,578.975202,661.496641,681.376913,561.231776,589.112907,544.104088
0.165,59.348202,61.173901,89.2147,102.822392,75.89232,88.433866,30.190261,68.995259,22.1794,26.517941,50.213311,62.239237,304.574009,257.503238,286.87612,422.398091,310.827147,324.037603,580.881393,660.066124,675.976883,555.352258,591.496769,540.133909
0.166,59.504828,59.898686,88.570552,101.540622,76.215065,87.32007,30.675629,69.481306,22.81601,25.086764,51.649173,63.193243,304.730805,255.914439,286.240337,420.648862,309.241383,330.261914,579.452864,657.840874,672.321457,552.490893,593.721519,535.523481
0.167,57.757746,61.013463,88.894804,100.432358,75.733043,84.133303,30.51284,70.753535,21.545269,24.60595,54.672986,64.157122,304.732297,253.529089,285.605051,419.694853,309.879005,332.656139,579.452367,656.091803,667.554395,548.676187,595.149553,532.819574
0.168,57.75758,60.85518,88.253836,102.024152,74.616911,83.977372,29.880403,71.232211,19.476483,23.335211,54.995896,65.106606,306.479384,253.213017,284.968776,417.785851,309.719396,335.373787,579.293086,655.618604,663.261362,543.431127,595.149056,527.89423
